Unique ID,Join Date,Last Source Date,First source,Last source
178125-1717,2025-10-14 09:44:00,-,-,-
745213-1718,2025-10-14 09:16:00,-,-,-
323309-1719,2025-10-14 07:54:00,-,-,-
637648-1720,2025-10-14 07:41:00,2025-10-14 07:32:00,@linkedinbio,@linkedinbio
658442-1721,2025-10-14 07:12:00,2025-10-14 06:58:00,@yt_10_2_2025,@yt_10_2_2025
565768-1722,2025-10-14 06:31:00,-,-,-
722748-1723,2025-10-14 06:07:00,-,-,-
446522-1724,2025-10-14 03:56:00,2025-10-14 03:32:00,@yt_9_30_2025,@yt_9_30_2025
777582-1725,2025-10-13 23:31:00,2025-10-13 23:25:00,@main-campaign,@main-campaign
341489-1726,2025-10-13 22:15:00,2025-10-13 22:16:00,@yt_9_22_2025,@yt_10_6_2025
276978-1727,2025-10-13 21:11:00,2025-10-14 09:35:00,@yt_10_2_2025,@yt_10_2_2025
161281-1728,2025-10-13 20:46:00,2025-10-17 12:54:00,@yt_10_2_2025,@google_organic
591044-1729,2025-10-13 19:18:00,-,-,-
212240-1730,2025-10-13 19:17:00,2025-10-13 19:18:00,@yt_10_2_2025,@yt_10_2_2025
680270-1731,2025-10-13 18:58:00,2025-10-13 18:58:00,@main-campaign,@main-campaign
777676-1732,2025-10-13 18:27:00,2025-10-13 20:37:00,@yt_10_2_2025,@yt_10_2_2025
905169-1733,2025-10-13 18:23:00,2025-10-13 18:18:00,@yt_10_2_2025,@yt_10_2_2025
347228-1734,2025-10-13 18:03:00,2025-10-13 17:59:00,@yt_10_2_2025,@yt_10_2_2025
254371-1735,2025-10-13 18:01:00,2025-10-13 18:03:00,@yt_10_2_2025,@yt_10_2_2025
638543-1736,2025-10-13 17:44:00,2025-10-13 17:46:00,@linkedinsetter,@linkedinsetter
649086-1737,2025-10-13 16:42:00,2025-10-14 07:58:00,@yt_10_6_2025,@google_organic
551876-1738,2025-10-13 16:02:00,2025-10-14 08:50:00,@yt_10_2_2025,@linkedin_organic
806688-1739,2025-10-13 15:53:00,-,-,-
688353-1740,2025-10-13 15:17:00,2025-10-13 15:14:00,@main-campaign,@main-campaign
801196-1741,2025-10-13 15:14:00,-,-,-
291725-1742,2025-10-13 15:07:00,2025-10-13 15:03:00,@yt_6_30_2025,@yt_6_30_2025
581534-1743,2025-10-13 14:54:00,2025-10-13 14:56:00,@yt_10_2_2025,@yt_10_2_2025
479322-1744,2025-10-13 14:34:00,-,-,-
481657-1745,2025-10-13 14:18:00,2025-10-13 14:17:00,@yt_10_2_2025,@yt_10_2_2025
665223-1746,2025-10-13 14:16:00,2025-10-13 14:23:00,@yt_9_22_2025,@yt_9_22_2025
323936-1747,2025-10-13 13:35:00,-,-,-
426272-1748,2025-10-13 13:29:00,-,-,-
582376-1749,2025-10-13 13:29:00,2025-10-13 13:45:00,@yt_10_2_2025,@yt_10_2_2025
545244-1750,2025-10-13 12:30:00,2025-10-13 12:30:00,@yt_9_22_2025,@yt_10_2_2025
923592-1751,2025-10-13 12:20:00,-,-,-
647981-1752,2025-10-13 11:00:00,2025-10-13 11:00:00,@linkedinsetter,@linkedinsetter
218987-1753,2025-10-13 10:30:00,2025-10-13 10:32:00,@linkedinbio,@linkedinbio
496086-1754,2025-10-13 10:29:00,2025-10-13 10:24:00,@yt_10_2_2025,@yt_7_15_2025
611871-1755,2025-10-13 10:03:00,-,-,-
417866-1756,2025-10-13 09:11:00,2025-10-13 09:05:00,@yt_9_22_2025,@yt_9_22_2025
159639-1757,2025-10-13 09:10:00,2025-10-13 09:06:00,@main-campaign,@main-campaign
892416-1758,2025-10-13 08:15:00,-,-,-
914008-1759,2025-10-13 08:08:00,-,-,-
221701-1760,2025-10-13 08:08:00,2025-10-14 17:36:00,@yt_bio,@yt_9_10_2025
195214-1761,2025-10-13 07:25:00,2025-10-13 07:12:00,@main-campaign,@main-campaign
772386-1762,2025-10-13 04:38:00,2025-10-13 04:39:00,@main-campaign,@main-campaign
658237-1763,2025-10-13 03:31:00,2025-10-13 11:34:00,@yt_10_2_2025,@yt_10_2_2025
219810-1764,2025-10-13 03:26:00,-,-,-
741594-1765,2025-10-13 02:50:00,2025-10-13 02:46:00,@yt_7_15_2025,@yt_7_15_2025
608549-1766,2025-10-13 01:45:00,2025-10-13 01:43:00,@main-campaign,@main-campaign
514541-1767,2025-10-12 22:21:00,2025-10-17 17:40:00,@yt_9_22_2025,@welcome_sequence
683420-1768,2025-10-12 19:41:00,2025-10-12 19:47:00,@yt_bio,@yt_bio
132087-1769,2025-10-12 18:41:00,2025-10-12 18:39:00,@main-campaign,@main-campaign
426766-1770,2025-10-12 16:26:00,2025-10-12 16:27:00,@yt_6_6_2025,@yt_6_6_2025
470868-1771,2025-10-12 16:11:00,2025-10-12 16:07:00,@main-campaign,@main-campaign
288758-1772,2025-10-12 15:34:00,2025-10-12 15:38:00,@yt_9_30_2025,@yt_bio
954482-1773,2025-10-12 14:22:00,-,-,-
692255-1774,2025-10-12 13:22:00,2025-10-12 13:30:00,@yt_6_6_2025,@welcome_sequence
339773-1775,2025-10-12 13:09:00,2025-10-12 13:01:00,@main-campaign,@main-campaign
701337-1776,2025-10-12 12:33:00,2025-10-12 12:43:00,@main-campaign,@main-campaign
234025-1777,2025-10-12 11:20:00,2025-10-12 12:08:00,@yt_10_2_2025,@welcome_sequence
466486-1778,2025-10-12 11:05:00,2025-10-12 11:11:00,@yt_10_2_2025,@yt_10_2_2025
722918-1779,2025-10-12 09:09:00,2025-10-12 15:09:00,@main-campaign,@main-campaign
187068-1780,2025-10-12 06:45:00,2025-10-12 06:42:00,@main-campaign,@main-campaign
205029-1781,2025-10-12 06:26:00,2025-10-12 07:29:00,@yt_10_2_2025,@yt_10_2_2025
540517-1782,2025-10-12 04:11:00,2025-10-12 04:07:00,@yt_bio,@yt_bio
828038-1783,2025-10-12 01:38:00,-,-,-
910783-1784,2025-10-12 01:38:00,2025-10-12 01:41:00,@main-campaign,@main-campaign
375887-1785,2025-10-12 00:50:00,2025-10-12 00:40:00,@main-campaign,@main-campaign
721742-1786,2025-10-12 00:23:00,2025-10-12 00:25:00,@yt_10_6_2025,@yt_10_6_2025
918845-1787,2025-10-11 22:32:00,2025-10-11 22:14:00,@yt_10_2_2025,@yt_10_2_2025
441823-1788,2025-10-11 20:46:00,2025-10-11 20:42:00,@yt_10_2_2025,@yt_10_2_2025
923988-1789,2025-10-11 19:48:00,2025-10-11 19:46:00,@main-campaign,@main-campaign
188510-1790,2025-10-11 17:22:00,2025-10-11 17:19:00,@yt_10_2_2025,@yt_10_2_2025
405664-1791,2025-10-11 17:17:00,2025-10-11 16:49:00,@yt_10_2_2025,@yt_10_2_2025
115247-1792,2025-10-11 16:26:00,2025-10-14 14:14:00,@yt_10_2_2025,@yt_10_2_2025
848314-1793,2025-10-11 16:25:00,2025-10-11 16:40:00,@main-campaign,@main-campaign
200487-1794,2025-10-11 11:41:00,2025-10-11 11:43:00,@yt_8_22_2025,@yt_8_22_2025
426387-1795,2025-10-11 10:50:00,2025-10-11 10:51:00,@yt_10_2_2025,@yt_10_2_2025
781216-1796,2025-10-11 09:35:00,2025-10-24 16:13:00,@google_organic,@google_organic
364431-1797,2025-10-11 07:08:00,2025-10-11 06:58:00,@yt_10_2_2025,@yt_10_2_2025
122386-1798,2025-10-11 06:53:00,2025-10-11 06:54:00,@yt_10_2_2025,@yt_10_2_2025
459825-1799,2025-10-11 05:48:00,2025-10-11 05:38:00,@yt_10_2_2025,@linkedin_organic
184509-1800,2025-10-11 04:18:00,2025-10-11 04:21:00,@yt_10_2_2025,@yt_10_2_2025
468846-1801,2025-10-11 01:29:00,2025-10-11 01:18:00,@yt_bio,@yt_bio
434347-1802,2025-10-10 23:46:00,2025-10-10 23:14:00,@yt_10_6_2025,@yt_5_15_2025
946198-1803,2025-10-10 23:30:00,2025-10-10 23:28:00,@yt_bio,@yt_bio
122215-1804,2025-10-10 20:14:00,2025-10-10 20:09:00,@yt_10_2_2025,@yt_10_2_2025
207266-1805,2025-10-10 18:56:00,2025-10-10 18:57:00,@yt_10_9_2025,@yt_10_9_2025
450938-1806,2025-10-10 18:51:00,2025-10-10 19:04:00,@yt_10_2_2025,@yt_10_2_2025
919829-1807,2025-10-10 16:41:00,2025-10-10 16:39:00,@yt_9_22_2025,@yt_9_22_2025
302290-1808,2025-10-10 13:50:00,2025-10-10 13:50:00,@yt_9_3_2025,@yt_9_3_2025
476826-1809,2025-10-10 13:34:00,2025-10-11 15:09:00,@yt_10_9_2025,@yt_10_9_2025
708004-1810,2025-10-10 11:48:00,2025-10-10 11:48:00,@yt_10_2_2025,@yt_10_2_2025
908759-1811,2025-10-10 09:49:00,2025-10-10 09:50:00,@yt_10_2_2025,@yt_10_2_2025
709365-1812,2025-10-10 09:19:00,-,-,-
818908-1813,2025-10-10 07:29:00,-,-,-
258037-1814,2025-10-10 06:38:00,2025-11-30 07:19:00,@main-campaign,@main-campaign-120236509489230703
141872-1815,2025-10-10 06:03:00,2025-10-10 05:56:00,@yt_10_2_2025,@google_organic
603520-1816,2025-10-10 01:36:00,2025-10-10 01:36:00,@yt_10_2_2025,@yt_10_2_2025
955810-1817,2025-10-10 00:35:00,-,-,-
413015-1818,2025-10-10 00:32:00,2025-10-10 00:36:00,@yt_10_6_2025,@yt_10_6_2025
777068-1819,2025-10-09 23:30:00,2025-10-15 12:08:00,@yt_10_2_2025,@yt_10_6_2025
967906-1820,2025-10-09 22:32:00,2025-10-15 22:15:00,@yt_10_9_2025,@yt_5_15_2025
417482-1821,2025-10-09 22:08:00,2025-10-09 14:39:00,@yt_bio,@yt_bio
120206-1822,2025-10-09 22:06:00,2025-10-09 22:06:00,@main-campaign,@main-campaign
367987-1823,2025-10-09 21:44:00,2025-10-09 21:43:00,@main-campaign,@main-campaign
131623-1824,2025-10-09 21:11:00,2025-10-09 21:07:00,@yt_bio,@yt_bio
361727-1825,2025-10-09 21:06:00,2025-10-09 21:53:00,@yt_10_2_2025,@yt_9_30_2025
395604-1826,2025-10-09 19:11:00,2025-10-13 19:23:00,@google_organic,@google_organic
186398-1827,2025-10-09 18:40:00,-,-,-
788060-1828,2025-10-09 18:39:00,2025-10-09 18:37:00,@yt_9_22_2025,@yt_9_22_2025
378847-1829,2025-10-09 17:01:00,-,-,-
210926-1830,2025-10-09 17:01:00,2025-10-21 10:21:00,@yt_9_30_2025,@yt_9_30_2025
506637-1831,2025-10-09 16:03:00,2025-10-09 15:56:00,@main-campaign,@main-campaign
109771-1832,2025-10-09 15:49:00,2025-10-09 15:51:00,@yt_10_2_2025,@yt_10_2_2025
109699-1833,2025-10-09 15:12:00,2025-10-09 15:10:00,@yt_9_22_2025,@yt_9_22_2025
141619-1834,2025-10-09 15:05:00,2025-10-09 15:44:00,@yt_9_22_2025,@yt_9_22_2025
118110-1835,2025-10-09 14:34:00,-,-,-
444067-1836,2025-10-09 14:34:00,2025-10-09 14:30:00,@yt_10_2_2025,@yt_10_2_2025
600928-1837,2025-10-09 13:02:00,-,-,-
778245-1838,2025-10-09 12:51:00,-,-,-
175881-1839,2025-10-09 12:33:00,2025-10-09 12:29:00,@yt_10_2_2025,@yt_10_2_2025
930828-1840,2025-10-09 10:48:00,2025-10-10 16:19:00,@yt_bio,@yt_bio
499831-1841,2025-10-09 08:59:00,2025-10-09 09:00:00,@yt_10_2_2025,@yt_10_2_2025
537181-1842,2025-10-09 08:21:00,2025-10-09 08:18:00,@linkedinbio,@linkedinbio
608276-1843,2025-10-09 07:34:00,2025-10-09 07:25:00,@yt_10_2_2025,@yt_10_2_2025
432553-1844,2025-10-09 07:29:00,2025-10-09 07:54:00,@yt_10_2_2025,@welcome_sequence
390784-1845,2025-10-09 07:04:00,2025-10-09 07:02:00,@yt_10_2_2025,@yt_10_2_2025
684567-1846,2025-10-09 06:58:00,2025-10-09 07:03:00,@yt_10_2_2025,@yt_10_2_2025
141553-1847,2025-10-09 06:48:00,2025-10-09 06:20:00,@yt_10_2_2025,@yt_10_2_2025
996292-1848,2025-10-09 06:39:00,2025-10-09 06:40:00,@main-campaign,@main-campaign
694872-1849,2025-10-09 06:27:00,2025-10-09 06:06:00,@yt_10_2_2025,@yt_10_2_2025
852918-1850,2025-10-09 06:03:00,2025-10-21 12:39:00,@yt_10_2_2025,@google_organic
656535-1851,2025-10-09 05:41:00,2025-10-09 05:41:00,@yt_10_2_2025,@yt_10_2_2025
603482-1852,2025-10-09 05:37:00,2025-10-09 08:18:00,@yt_10_2_2025,@welcome_sequence
839666-1853,2025-10-09 04:59:00,2025-10-09 05:01:00,@yt_10_2_2025,@yt_10_2_2025
949774-1854,2025-10-09 04:28:00,2025-10-09 04:22:00,@yt_10_2_2025,@yt_10_2_2025
495686-1855,2025-10-09 03:04:00,2025-10-09 02:29:00,@yt_9_22_2025,@yt_9_22_2025
113525-1856,2025-10-09 00:38:00,-,-,-
811005-1857,2025-10-08 23:53:00,2025-10-08 23:26:00,@yt_10_6_2025,@yt_10_6_2025
121110-1858,2025-10-08 22:31:00,-,-,-
235615-1859,2025-10-08 22:20:00,2025-10-08 22:13:00,@yt_10_2_2025,@yt_10_2_2025
668152-1860,2025-10-08 21:38:00,2025-10-08 21:30:00,@main-campaign,@main-campaign
208085-1861,2025-10-08 21:16:00,2025-10-08 21:12:00,@yt_10_2_2025,@yt_10_2_2025
218977-1862,2025-10-08 20:27:00,2025-10-08 20:19:00,@yt_7_15_2025,@yt_7_15_2025
261983-1863,2025-10-08 19:49:00,-,-,-
348851-1864,2025-10-08 18:37:00,2025-10-08 18:44:00,@yt_10_2_2025,@welcome_sequence
270506-1865,2025-10-08 18:18:00,2025-10-08 18:15:00,@yt_9_30_2025,@yt_9_30_2025
653682-1866,2025-10-08 16:59:00,2025-10-08 17:01:00,@linkedin_organic,@linkedin_organic
549507-1867,2025-10-08 16:58:00,2025-12-29 15:29:00,@yt_9_22_2025,@google_organic
545295-1868,2025-10-08 16:23:00,-,-,-
463408-1869,2025-10-08 16:20:00,2025-10-08 16:19:00,@yt_10_2_2025,@yt_10_2_2025
364976-1870,2025-10-08 16:09:00,2025-10-08 16:06:00,@yt_10_2_2025,@yt_10_2_2025
855372-1871,2025-10-08 15:31:00,2025-10-08 15:16:00,@yt_7_15_2025,@yt_7_15_2025
202768-1872,2025-10-08 14:54:00,2025-10-08 15:30:00,@yt_10_2_2025,@yt_10_2_2025
116002-1873,2025-10-08 14:41:00,2025-10-08 14:34:00,@yt_10_2_2025,@yt_10_2_2025
499226-1874,2025-10-08 14:03:00,2025-10-08 14:00:00,@yt_10_2_2025,@yt_10_2_2025
795116-1875,2025-10-08 13:08:00,2025-10-08 13:04:00,@yt_10_2_2025,@yt_10_6_2025
285516-1876,2025-10-08 12:42:00,2025-10-08 12:40:00,@main-campaign,@main-campaign
641004-1877,2025-10-08 12:24:00,-,-,-
496226-1878,2025-10-08 12:07:00,2025-10-08 12:08:00,@yt_10_2_2025,@yt_10_2_2025
381736-1879,2025-10-08 11:45:00,2025-10-08 11:35:00,@yt_10_6_2025,@yt_10_6_2025
594756-1880,2025-10-08 11:45:00,2025-10-08 11:46:00,@yt_10_2_2025,@yt_10_2_2025
422320-1881,2025-10-08 11:32:00,2025-10-08 11:23:00,@main-campaign,@main-campaign
658808-1882,2025-10-08 11:27:00,-,-,-
480428-1883,2025-10-08 11:27:00,2025-10-13 10:46:00,@yt_10_2_2025,@yt_10_2_2025
639226-1884,2025-10-08 10:57:00,2025-10-08 11:01:00,@yt_10_2_2025,@yt_10_2_2025
132016-1885,2025-10-08 10:56:00,2025-10-14 04:29:00,@linkedinbio,@linkedinsetter
760617-1886,2025-10-08 10:29:00,2025-10-08 10:26:00,@yt_10_2_2025,@yt_10_2_2025
587432-1887,2025-10-08 10:23:00,2025-10-05 12:08:00,@main-campaign,@main-campaign
950844-1888,2025-10-08 10:23:00,-,-,-
964369-1889,2025-10-08 10:18:00,2025-10-08 10:19:00,@yt_10_2_2025,@yt_10_2_2025
828080-1890,2025-10-08 10:01:00,2025-10-08 09:51:00,@yt_10_6_2025,@yt_10_6_2025
545890-1891,2025-10-08 09:56:00,2025-10-08 13:11:00,@yt_10_2_2025,@welcome_sequence
558083-1892,2025-10-08 09:45:00,-,-,-
495845-1893,2025-10-08 09:45:00,2025-10-13 15:33:00,@yt_10_2_2025,@welcome_sequence
821268-1894,2025-10-08 08:54:00,2025-10-08 08:54:00,@linkedinsetter,@linkedinsetter
287052-1895,2025-10-08 06:53:00,2025-10-08 06:44:00,@yt_10_2_2025,@yt_10_2_2025
977152-1896,2025-10-08 06:28:00,2025-10-08 06:29:00,@main-campaign,@main-campaign
285809-1897,2025-10-08 06:25:00,2025-10-08 06:22:00,@yt_10_2_2025,@yt_10_2_2025
111435-1898,2025-10-08 05:40:00,-,-,-
740164-1899,2025-10-08 05:05:00,2025-10-08 05:07:00,@yt_10_2_2025,@yt_10_2_2025
611535-1900,2025-10-08 05:01:00,2025-10-08 04:48:00,@yt_10_2_2025,@linkedinbio
653655-1901,2025-10-08 03:17:00,2025-10-08 02:58:00,@linkedin_organic,@linkedin_organic
710886-1902,2025-10-08 01:16:00,2025-10-08 01:17:00,@yt_10_6_2025,@yt_10_6_2025
940883-1903,2025-10-08 00:43:00,2025-10-08 01:07:00,@yt_10_2_2025,@welcome_sequence
826357-1904,2025-10-08 00:24:00,2025-10-08 00:11:00,@yt_8_29_2025,@yt_8_29_2025
570756-1905,2025-10-08 00:20:00,2025-10-08 00:26:00,@yt_10_6_2025,@yt_10_6_2025
315134-1906,2025-10-07 23:37:00,2025-10-08 22:45:00,@yt_10_6_2025,@yt_10_6_2025
957768-1907,2025-10-07 21:59:00,2025-10-07 21:49:00,@yt_10_2_2025,@yt_10_2_2025
807289-1908,2025-10-07 19:49:00,2025-10-07 19:40:00,@main-campaign,@main-campaign
162001-1909,2025-10-07 19:41:00,2025-10-07 19:41:00,@yt_bio,@yt_bio
782729-1910,2025-10-07 17:01:00,-,-,-
114118-1911,2025-10-07 16:59:00,-,-,-
769398-1912,2025-10-07 16:59:00,2025-10-07 17:00:00,@yt_10_2_2025,@yt_9_30_2025
715448-1913,2025-10-07 16:14:00,2025-10-07 15:47:00,@yt_10_2_2025,@yt_10_2_2025
798083-1914,2025-10-07 15:33:00,2025-10-07 15:34:00,@yt_10_2_2025,@yt_10_2_2025
259434-1915,2025-10-07 14:54:00,2025-10-07 14:54:00,@yt_10_2_2025,@yt_10_2_2025
324517-1916,2025-10-07 13:53:00,2025-10-07 13:49:00,@yt_9_6_2025,@yt_9_6_2025
118343-1917,2025-10-07 13:02:00,2025-10-07 13:04:00,@yt_10_2_2025,@yt_10_2_2025
612841-1918,2025-10-07 13:01:00,2025-10-08 13:53:00,@google_organic,@google_organic
889861-1919,2025-10-07 12:32:00,-,-,-
169067-1920,2025-10-07 12:30:00,2025-10-07 12:28:00,@yt_10_2_2025,@yt_10_2_2025
372148-1921,2025-10-07 12:16:00,2025-10-07 12:07:00,@yt_10_2_2025,@yt_10_2_2025
738070-1922,2025-10-07 12:16:00,2025-10-13 19:18:00,@linkedinsetter,@linkedinsetter
760040-1923,2025-10-07 12:11:00,2025-10-08 04:24:00,@yt_10_2_2025,@yt_10_2_2025
391200-1924,2025-10-07 12:08:00,2025-10-07 12:06:00,@yt_10_2_2025,@yt_10_2_2025
956181-1925,2025-10-07 12:01:00,2025-10-07 11:53:00,@yt_10_2_2025,@yt_10_2_2025
390079-1926,2025-10-07 11:53:00,2025-10-07 11:52:00,@linkedin_organic,@linkedin_organic
473498-1927,2025-10-07 11:29:00,2025-10-07 10:42:00,@yt_4_9_2025,@yt_4_9_2025
230751-1928,2025-10-07 11:27:00,2025-10-07 11:26:00,@yt_10_2_2025,@yt_10_2_2025
912879-1929,2025-10-07 11:15:00,2025-10-07 11:13:00,@yt_9_22_2025,@yt_9_22_2025
153672-1930,2025-10-07 11:02:00,2025-10-07 10:59:00,@yt_10_2_2025,@yt_10_2_2025
572157-1931,2025-10-07 10:11:00,2025-10-07 10:09:00,@yt_10_2_2025,@yt_10_2_2025
690356-1932,2025-10-07 09:56:00,2025-10-07 10:32:00,@yt_9_10_2025,@welcome_sequence
904503-1933,2025-10-07 09:49:00,2025-10-07 09:55:00,@yt_9_6_2025,@yt_9_6_2025
473054-1934,2025-10-07 09:44:00,2025-10-07 09:45:00,@main-campaign,@main-campaign
449560-1935,2025-10-07 09:15:00,2025-10-07 08:58:00,@yt_10_2_2025,@yt_10_2_2025
229692-1936,2025-10-07 07:51:00,-,-,-
604161-1937,2025-10-07 07:46:00,2025-10-07 07:14:00,@yt_10_2_2025,@yt_10_2_2025
827096-1938,2025-10-07 06:58:00,2025-10-07 06:53:00,@yt_7_15_2025,@yt_7_15_2025
613125-1939,2025-10-07 06:37:00,2025-10-08 13:00:00,@yt_10_2_2025,@yt_10_2_2025
643552-1940,2025-10-07 02:52:00,-,-,-
894285-1941,2025-10-06 23:16:00,2025-10-06 23:15:00,@main-campaign,@main-campaign
350012-1942,2025-10-06 22:57:00,2025-10-15 22:40:00,@yt_7_15_2025,@yt_7_15_2025
637623-1943,2025-10-06 22:50:00,-,-,-
922286-1944,2025-10-06 22:08:00,2025-10-06 21:54:00,@yt_10_2_2025,@yt_10_6_2025
225476-1945,2025-10-06 21:15:00,2025-11-25 06:35:00,@main-campaign,@main-campaign-120236509489230703
598233-1946,2025-10-06 20:43:00,2025-10-06 20:44:00,@yt_10_2_2025,@yt_10_2_2025
910732-1947,2025-10-06 20:36:00,2025-10-06 20:34:00,@main-campaign,@main-campaign
879940-1948,2025-10-06 20:09:00,-,-,-
626973-1949,2025-10-06 19:31:00,2025-10-06 19:34:00,@yt_bio,@yt_bio
665275-1950,2025-10-06 19:30:00,2025-10-06 19:28:00,@main-campaign,@main-campaign
272934-1951,2025-10-06 18:32:00,2025-10-06 18:33:00,@main-campaign,@main-campaign
981973-1952,2025-10-06 18:29:00,-,-,-
670117-1953,2025-10-06 18:19:00,2026-02-11 18:05:00,@google_organic,@google_organic
616288-1954,2025-10-06 17:51:00,2025-10-06 18:02:00,@yt_6_30_2025,@yt_6_30_2025
655778-1955,2025-10-06 17:16:00,2025-10-06 17:22:00,@yt_7_15_2025,@yt_7_15_2025
464318-1956,2025-10-06 16:17:00,2025-10-06 16:18:00,@yt_10_2_2025,@yt_10_2_2025
209298-1957,2025-10-06 16:06:00,2025-10-06 19:54:00,@yt_10_2_2025,@leadwarmup
963577-1958,2025-10-06 14:30:00,-,-,-
441428-1959,2025-10-06 14:23:00,2025-10-06 14:26:00,@yt_10_2_2025,@yt_10_2_2025
132038-1960,2025-10-06 14:22:00,2025-10-21 13:11:00,@yt_9_22_2025,@yt_10_20_2025
208591-1961,2025-10-06 14:18:00,2025-10-07 14:52:00,@linkedinsetter,@linkedinsetter
854789-1962,2025-10-06 14:01:00,-,-,-
398587-1963,2025-10-06 13:19:00,2025-10-06 13:22:00,@yt_bio,@yt_bio
818948-1964,2025-10-06 13:18:00,2025-10-06 13:23:00,@yt_10_6_2025,@yt_10_6_2025
832973-1965,2025-10-06 10:36:00,2025-10-06 10:36:00,@main-campaign,@main-campaign
145221-1966,2025-10-06 10:35:00,2025-10-08 21:13:00,@yt_10_2_2025,@yt_10_2_2025
966353-1967,2025-10-06 10:04:00,2025-10-06 09:57:00,@yt_9_22_2025,@yt_9_22_2025
990115-1968,2025-10-06 10:02:00,2025-10-06 10:06:00,@yt_10_2_2025,@yt_10_2_2025
715123-1969,2025-10-06 09:56:00,2025-10-06 10:40:00,@yt_10_2_2025,@yt_10_2_2025
121337-1970,2025-10-06 09:48:00,2025-10-06 09:50:00,@yt_10_2_2025,@yt_10_2_2025
876917-1971,2025-10-06 08:51:00,2025-10-06 08:52:00,@yt_10_2_2025,@yt_10_2_2025
321954-1972,2025-10-06 08:39:00,2025-10-06 08:33:00,@yt_10_2_2025,@yt_10_2_2025
962832-1973,2025-10-06 08:29:00,2025-10-06 08:30:00,@yt_10_2_2025,@yt_10_2_2025
291114-1974,2025-10-06 07:57:00,2025-10-06 08:05:00,@yt_10_2_2025,@yt_10_2_2025
942646-1975,2025-10-06 07:48:00,2025-10-07 07:49:00,@yt_bio,@yt_bio
860851-1976,2025-10-06 05:22:00,2025-10-27 01:01:00,@yt_9_22_2025,@yt_9_22_2025
307227-1977,2025-10-06 03:55:00,2025-10-06 03:57:00,@yt_9_22_2025,@yt_9_22_2025
391233-1978,2025-10-06 03:54:00,2025-10-06 03:55:00,@yt_10_2_2025,@yt_10_2_2025
789540-1979,2025-10-06 03:08:00,2025-10-03 02:39:00,@yt_9_22_2025,@yt_10_2_2025
771907-1980,2025-10-06 02:37:00,2025-10-06 02:35:00,@main-campaign,@main-campaign
238278-1981,2025-10-06 01:19:00,2025-10-06 01:04:00,@yt_9_6_2025,@yt_9_6_2025
854841-1982,2025-10-06 00:39:00,2025-10-06 00:37:00,@main-campaign,@main-campaign
131540-1983,2025-10-06 00:13:00,-,-,-
340278-1984,2025-10-06 00:04:00,-,-,-
916754-1985,2025-10-06 00:04:00,2025-10-07 12:44:00,@yt_10_2_2025,@linkedinbio
981437-1986,2025-10-05 23:07:00,2025-10-05 23:09:00,@yt_6_6_2025,@yt_6_6_2025
836882-1987,2025-10-05 23:02:00,2025-10-05 23:04:00,@main-campaign,@instagrambio
283357-1988,2025-10-05 21:14:00,-,-,-
770947-1989,2025-10-05 21:11:00,2025-10-05 21:21:00,@yt_10_2_2025,@yt_10_2_2025
668226-1990,2025-10-05 20:43:00,2025-10-04 11:48:00,@main-campaign,@main-campaign
985452-1991,2025-10-05 20:37:00,2025-10-05 20:34:00,@main-campaign,@main-campaign
467374-1992,2025-10-05 20:02:00,-,-,-
335160-1993,2025-10-05 19:10:00,2025-10-05 19:12:00,@yt_10_2_2025,@yt_10_2_2025
553828-1994,2025-10-05 18:17:00,2025-10-05 18:17:00,@yt_10_2_2025,@yt_10_2_2025
289528-1995,2025-10-05 18:05:00,2025-10-05 18:03:00,@main-campaign,@main-campaign
710764-1996,2025-10-05 16:11:00,2025-10-05 15:47:00,@yt_9_30_2025,@yt_9_30_2025
632360-1997,2025-10-05 15:39:00,2025-10-05 15:34:00,@linkedin_organic,@linkedinsetter
730746-1998,2025-10-05 14:14:00,2025-10-05 14:14:00,@yt_9_6_2025,@yt_9_6_2025
870933-1999,2025-10-05 13:19:00,2025-10-05 13:12:00,@yt_9_30_2025,@yt_9_30_2025
850867-2000,2025-10-05 13:17:00,2025-10-05 13:15:00,@main-campaign,@main-campaign
773318-2001,2025-10-05 12:41:00,2025-10-02 12:35:00,@main-campaign,@main-campaign
499546-2002,2025-10-05 11:56:00,2025-10-05 11:52:00,@yt_10_2_2025,@yt_10_2_2025
822950-2003,2025-10-05 10:49:00,2025-10-05 10:52:00,@yt_10_2_2025,@yt_10_2_2025
971566-2004,2025-10-05 10:21:00,2025-10-05 10:17:00,@yt_bio,@yt_bio
147067-2005,2025-10-05 08:24:00,2025-10-05 07:54:00,@yt_9_30_2025,@yt_9_30_2025
592895-2006,2025-10-05 06:33:00,2025-10-05 11:47:00,@yt_10_2_2025,@yt_10_2_2025
799386-2007,2025-10-05 06:06:00,-,-,-
482934-2008,2025-10-05 05:56:00,2025-10-05 06:07:00,@yt_10_2_2025,@yt_9_30_2025
455524-2009,2025-10-04 22:14:00,2025-10-04 22:11:00,@yt_10_2_2025,@yt_10_2_2025
158308-2010,2025-10-04 21:54:00,2025-10-04 23:44:00,@main-campaign,@main-campaign
875939-2011,2025-10-04 19:56:00,2025-10-04 19:57:00,@yt_bio,@yt_bio
242897-2012,2025-10-04 19:42:00,2025-10-04 19:36:00,@yt_10_2_2025,@yt_10_2_2025
121288-2013,2025-10-04 16:52:00,2025-10-09 02:10:00,@main-campaign,@main-campaign
